season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s02,e03,c05,u003,Ross Geller,"Pheebs, I have studied evolution my entire adult life. Ok, I can tell you, we have collected fossils from all over the world that actually show the evolution of different species, ok? You can literally see them evolving through time.",Scared,"['Ross Geller', 'Phoebe Buffay', '#GENERAL#']",3
s02,e03,c05,u004,Phoebe Buffay,Really? You can actually see it?,Neutral,"['#GENERAL#', '#OTHER#']",2
s02,e03,c05,u006,Phoebe Buffay,"See, I didn't know that.",Neutral,['Phoebe Buffay'],1
s02,e03,c05,u007,Ross Geller,"Well, there you go.",Powerful,['Phoebe Buffay'],1
s02,e03,c06,u001,Chandler Bing,"Hey, look at this. ""My Big Book of Grievances.""",Joyful,['Mr. Heckles'],1
s02,e03,c06,u003,Chandler Bing,"April 18th, excessive noise. Italian guy's gay roommate comes home with the dry-cleaning. Well that's excellent.",Powerful,"['Joey Tribbiani', 'Chandler Bing']",2
s02,e03,c06,u005,Monica Geller,"Rache, I think we have enough regular lamps.",Mad,"['Rachel Green', 'Monica Geller', 'Rachel Green', 'Monica Geller']",4
s02,e03,c06,u006,Rachel Green,"What? Come on, it's not like I'm asking for this girly clock or anything, which, by the way, I also think is very cool.",Joyful,"['#OTHER#', 'Rachel Green', 'Rachel Green']",3
s02,e03,c06,u007,Monica Geller,It doesn't go with any of my stuff.,Mad,"['#OTHER#', 'Monica Geller']",2
s02,e03,c06,u008,Rachel Green,"Well, what about my stuff?",Mad,['Rachel Green'],1
s02,e03,c06,u009,Monica Geller,You don't have any stuff.,Powerful,['Rachel Green'],1
s02,e03,c06,u010,Rachel Green,"You still think of it as your apartment, don't you?",Mad,"['Monica Geller', '#OTHER#', 'Monica Geller', 'Monica Geller']",4
s02,e03,c06,u012,Rachel Green,"Yes you do. You think of it as your apartment, and I'm just somebody who rents a room.",Mad,"['Monica Geller', '#OTHER#', 'Monica Geller', 'Rachel Green']",4
s02,e03,c06,u014,Rachel Green,"Ok, while you ""mmm"" on it for awhile, I'm gonna go find a place for my new lamp.",Powerful,"['Monica Geller', '#OTHER#', 'Rachel Green', 'Rachel Green']",4
s02,e03,c07,u001,Ross Geller,"Ok, Pheebs. See how I'm making these little toys move? Opposable thumbs. Without evolution, how do you explain opposable thumbs?",Joyful,['Ross Geller'],1
s02,e03,c07,u002,Phoebe Buffay,Maybe the overlords needed them to steer their spacecrafts.,Neutral,"['Non-Entity', '#GENERAL#']",2
s02,e03,c07,u003,Ross Geller,Please tell me you're joking.,Mad,['Ross Geller'],1
s02,e03,c07,u004,Phoebe Buffay,"Look, can't we just say that you believe in something, and I don't.",Mad,"['Ross Geller', 'Phoebe Buffay', 'Ross Geller', 'Phoebe Buffay']",4
s02,e03,c07,u005,Ross Geller,"No, no, Pheebs, we can't, ok, because--",Mad,"['Phoebe Buffay', 'Ross Geller', 'Phoebe Buffay']",3
s02,e03,c07,u007,Ross Geller,Is there blood coming out of my ears?,Scared,['Ross Geller'],1
s02,e03,c08,u002,Chandler Bing,"Wow, he looks so normal.",No emotion available,['Mr. Heckles'],1
s02,e03,c08,u003,Phoebe Buffay,He's even kind of cute.,No emotion available,['Mr. Heckles'],1
s02,e03,c08,u004,Joey Tribbiani,"""Heckles, you crack me up in science class. You're the funniest kid in school.",No emotion available,"['Mr. Heckles', 'Mr. Heckles']",2
s02,e03,c08,u006,Joey Tribbiani,That's what it says.,No emotion available,['#OTHER#'],1
s02,e03,c08,u007,Chandler Bing,"Wow, Heckles was voted class clown, and so was I. He was right. Would you listen to that?",No emotion available,"['Joey Tribbiani', 'Phoebe Buffay']",2
s02,e03,c08,u008,Phoebe Buffay,I'd call that excessive.,No emotion available,['Phoebe Buffay'],1
s02,e03,c08,u011,Chandler Bing,"Heckles played clarinet in band, and I played clarinet. And he was in the scale modeler's club, and I was, well, there was no club, but I sure thought they were cool.",No emotion available,"['Mr. Heckles', 'Chandler Bing', 'Chandler Bing', 'Non-Entity']",4
s02,e03,c08,u013,Chandler Bing,"I just think it's weird, you know? Heckles and me, Heckles, and me, me and Heckles...Would you knock it off?",No emotion available,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing']",3
s02,e03,c08,u014,Joey Tribbiani,Have you been here all night?,No emotion available,['Chandler Bing'],1
s02,e03,c08,u016,Joey Tribbiani,"Chandler, Heckles was a nut case.",No emotion available,['Chandler Bing'],1
s02,e03,c08,u017,Chandler Bing,"Our trains are on the same track, ok? Yeah, sure, I'm coming up 30 years behind him, but the stops are all the same. Bitter Town. Aloneville. Hermit Junction.",No emotion available,"['Chandler Bing', 'Mr. Heckles']",2
s02,e03,c08,u018,Joey Tribbiani,"All right, you know what we gotta do? We gotta get you outta here. Come on, I'll buy you breakfast, let's go.",No emotion available,"['Joey Tribbiani', 'Phoebe Buffay', 'Chandler Bing', 'Chandler Bing']",4
s02,e03,c08,u019,Chandler Bing,"What if I never find someone? Or worse, what if I've found her, but I dumped her because she pronounced it ""supposably""?",No emotion available,"['Chandler Bing', '#GENERAL#', 'Chandler Bing', '#GENERAL#', '#GENERAL#', '#OTHER#']",6
s02,e03,c08,u020,Joey Tribbiani,"Chandler, come on, you're gonna find somebody.",No emotion available,"['Chandler Bing', 'Chandler Bing']",2
s02,e03,c08,u022,Joey Tribbiani,"I don't know, I'm just tryin' to help you out.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani', 'Chandler Bing']",3
s02,e03,c08,u023,Chandler Bing,"You'll see, you guys are all gonna go off and get married, and I'm gonna end up alone. Will you promise me something? When you're married, will you invite me over for holidays?",No emotion available,"['Joey Tribbiani', 'Chandler Bing']",2
s02,e03,c08,u024,Joey Tribbiani,"Well, I don't know. I don't know what we're gonna be doin'. I mean, what if we're at her folks' place?",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani', '#GENERAL#', 'Chandler Bing']",4
s02,e03,c08,u025,Chandler Bing,"Yeah, I understand.",No emotion available,['Chandler Bing'],1
s02,e03,c08,u027,Chandler Bing,You know what? I'm not gonna end up like this. I'll see you man.,No emotion available,['Chandler Bing'],1
s02,e03,c08,u029,Chandler Bing,"Hi, it's me.",No emotion available,"['#OTHER#', 'Chandler Bing']",2
s02,e03,c08,u030,Janice Litman Goralnik,"Oh, my, god.",No emotion available,['#GENERAL#'],1
s02,e03,c08,u031,Phoebe Buffay,Janice? You called Janice?,No emotion available,"['Chandler Bing', 'Janice Litman Goralnik']",2
s02,e03,c08,u032,Chandler Bing,"Yes, Janice. Why is that so difficult for you to comprehend?",No emotion available,['Phoebe Buffay'],1
s02,e03,c08,u033,Ross Geller,"You remember Janice, right?",No emotion available,"['Chandler Bing', 'Janice Litman Goralnik']",2
s02,e03,c08,u034,Chandler Bing,"Yes. She was smart, she was pretty, and she honestly cared about me. Janice is my last chance to have somebody.",No emotion available,"['Janice Litman Goralnik', 'Janice Litman Goralnik', 'Janice Litman Goralnik', 'Chandler Bing']",4
s02,e03,c08,u035,Janice Litman Goralnik,Helloo!!,No emotion available,['#OTHER#'],1
s02,e03,c08,u036,Chandler Bing,"Oh, my, god!",No emotion available,['#GENERAL#'],1
s02,e03,c08,u038,Janice Litman Goralnik,"Hey, it's everybody.",No emotion available,['#OTHER#'],1
s02,e03,c08,u039,Chandler Bing,"Janice, you're--",No emotion available,"['Janice Litman Goralnik', 'Janice Litman Goralnik']",2
s02,e03,c08,u040,Janice Litman Goralnik,"Yes, I am.",No emotion available,['Janice Litman Goralnik'],1
s02,e03,c08,u041,Chandler Bing,Is it--?,No emotion available,['#OTHER#'],1
s02,e03,c08,u044,Janice Litman Goralnik,"Oh, sweetie, I'm sorry.",No emotion available,"['Chandler Bing', 'Janice Litman Goralnik']",2
s02,e03,c08,u045,Chandler Bing,You couldn't have told me about this on the phone?,No emotion available,"['Janice Litman Goralnik', 'Chandler Bing']",2
s02,e03,c08,u046,Janice Litman Goralnik,And what? Missed the expression on your face? Janice likes to have her fun.,No emotion available,['Chandler Bing'],1
s02,e03,c09,u001,Monica Geller,"Hey, Rache. You know what we haven't played in a while?",Neutral,"['Rachel Green', '#GENERAL#', 'Rachel Green', 'Monica Geller']",4
s02,e03,c09,u004,Rachel Green,"Monica, let it go.",Mad,"['Monica Geller', '#OTHER#']",2
s02,e03,c09,u005,Monica Geller,Did you know I was allergic to shellfish?,Mad,"['Rachel Green', 'Monica Geller']",2
s02,e03,c09,u006,Rachel Green,"Well, then, you'll just have to eat the other lamps.",Mad,['Monica Geller'],1
s02,e03,c10,u001,Phoebe Buffay,Uh-oh. It's Scary Scientist Man.,Scared,"['#OTHER#', 'Ross Geller']",2
s02,e03,c10,u003,Phoebe Buffay,"Ok, look, before you even start, I'm not denying evolution, ok, I'm just saying that it's one of the possibilities.",Peaceful,"['Ross Geller', 'Phoebe Buffay', 'Phoebe Buffay', '#OTHER#']",4
s02,e03,c10,u004,Ross Geller,"It's the only possibility, Phoebe.",Mad,"['#OTHER#', 'Phoebe Buffay']",2
s02,e03,c10,u007,Phoebe Buffay,I can't believe you caved.,Joyful,"['Phoebe Buffay', 'Ross Geller']",2
s02,e03,c10,u009,Phoebe Buffay,"You just abandoned your whole belief system. I mean, before, I didn't agree with you, but at least I respected you. How, how, how are you going to go into work tomorrow? How, how are you going to face the other science guys? How, how are you going to face yourself? Oh! That was fun. So who's hungry?",Joyful,"['#GENERAL#', 'Phoebe Buffay', 'Ross Geller', 'Phoebe Buffay', 'Ross Geller']",5
s02,e03,c11,u001,Rachel Green,I am. Let me just get my coat.,No emotion available,"['Rachel Green', 'Rachel Green']",2
s02,e03,c11,u002,Monica Geller,"Ok, all right. It was an accident, I swear, all right. I was putting on my jacket, and the thing, and the lamp, and it broke.",No emotion available,"['#OTHER#', 'Monica Geller']",2
s02,e03,c11,u003,Rachel Green,"Oh, please, Monica. You've always hated my lamp, and then, all of a sudden, it's just magically broken?",No emotion available,"['Monica Geller', 'Rachel Green', '#OTHER#']",3
s02,e03,c11,u004,Monica Geller,"Phoebe, tell her!",No emotion available,"['Phoebe Buffay', 'Rachel Green']",2
s02,e03,c11,u005,Phoebe Buffay,"Ok, I didn't see it, because I was putting on my jacket, but I uh want to believe you.",No emotion available,"['Phoebe Buffay', '#OTHER#', 'Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay', 'Monica Geller']",6
s02,e03,c11,u006,Rachel Green,Hey Chandler. Monica just broke my seashell lamp.,No emotion available,"['Monica Geller', 'Rachel Green']",2
s02,e03,c11,u007,Chandler Bing,Neat. I'm gonna die alone.,No emotion available,['Chandler Bing'],1
s02,e03,c11,u008,Rachel Green,"Ok, you win.",No emotion available,['Chandler Bing'],1
s02,e03,c11,u009,Monica Geller,"Chandler, you're not gonna die alone.",No emotion available,"['Chandler Bing', 'Chandler Bing']",2
s02,e03,c11,u010,Chandler Bing,"Janice was my safety net, ok? And now I have to get a snake.",No emotion available,['Chandler Bing'],1
s02,e03,c11,u012,Chandler Bing,"If I'm gonna be an old, lonely man, I'm gonna need a thing, you know, a hook, like that guy on the subway who eats his own face. So I figure I'll be Crazy Man with a Snake, yknow. Crazy Snake Man. And I'll get more snakes, call them my babies, kids will walk past my place, they will run. ""Run away from Crazy Snake Man,"" they'll shout!",No emotion available,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing']",3
s02,e03,c11,u013,Monica Geller,You have got to get over this. You're not gonna end up alone.,No emotion available,['Chandler Bing'],1
s02,e03,c11,u014,Chandler Bing,"Of course I am. I reject anyone who's crazy enough to actually go out with me, and then I bitch about the fact that there aren't any great women out there.",No emotion available,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing']",3
s02,e03,c11,u015,Rachel Green,"Chandler, you have just described virtually every man that we have ever gone out with.",No emotion available,"['Chandler Bing', 'Chandler Bing', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller']",6
s02,e03,c11,u016,Monica Geller,You are not a freak. You're a guy.,No emotion available,"['Chandler Bing', '#GENERAL#']",2
s02,e03,c11,u017,Rachel Green,She's right. She's right. You are no different than the rest of them.,No emotion available,['Monica Geller'],1
s02,e03,c11,u018,Monica Geller,"Wait a minute, wait a minute. Yes he is. You are totally different.",No emotion available,['Chandler Bing'],1
s02,e03,c11,u020,Monica Geller,"No, honey, in a wonderful way. You know what you want now. Most guys don't even have a clue. You are ready to take risks, you are ready to be vulnerable, and intimate with someone.",No emotion available,"['Chandler Bing', 'Chandler Bing']",2
s02,e03,c11,u021,Rachel Green,Yeah. You're not gonna end up alone.,No emotion available,['Chandler Bing'],1
s02,e03,c11,u022,Phoebe Buffay,"Chandler, you called Janice! That's how much you wanted to be with someone!",No emotion available,['Chandler Bing'],1
s02,e03,c11,u023,Monica Geller,You made it!,No emotion available,"['Chandler Bing', '#OTHER#']",2
s02,e03,c11,u024,Phoebe Buffay,You're there!,No emotion available,['Chandler Bing'],1
s02,e03,c11,u025,Rachel Green,You are ready to make a commitment!,No emotion available,['Chandler Bing'],1
s02,e03,c11,u027,Rachel Green,What you got there? Something else that's not yours that you can break?,No emotion available,"['Monica Geller', 'Monica Geller']",2
s02,e03,c11,u028,Monica Geller,"No. Um, I know you like this, and I want you to have it. I think it'll look good in our apartment.",No emotion available,"['Monica Geller', 'Rachel Green', 'Monica Geller', 'Rachel Green', '#OTHER#']",5
s02,e03,c11,u029,Rachel Green,Thank you.,No emotion available,['Monica Geller'],1
s02,e03,c11,u031,Chandler Bing,"Hey. Well, you will all be pleased to know that I have a date tomorrow night. This woman, Alison, from work. She's great. She's pretty, she's smart. And uh, I've been holding off on asking her out in the past, because she has an unusually large head. But, I'm not gonna let that stuff hang me up anymore. Look at me. I'm growing.",No emotion available,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",6
s02,e03,c11,u032,Joey Tribbiani,"Hey, uh, you can't recycle yearbooks, can you?",No emotion available,"['#GENERAL#', '#GENERAL#']",2
s02,e03,c11,u033,Chandler Bing,I'll take that.,No emotion available,['Chandler Bing'],1
s02,e03,c11,u034,Joey Tribbiani,You want his yearbook?,No emotion available,"['Chandler Bing', 'Mr. Heckles']",2
s02,e03,c11,u035,Chandler Bing,"Yeah, yeah. Some people said some nice things about him. I think somebody should have it.",No emotion available,['Mr. Heckles'],1
s02,e03,c11,u036,Monica Geller,"Oh, gosh, this is so weird. I mean, his whole life was in this apartment, and now it's gone. You know, I think it would be nice if we just took a few moments, for Mr. Heckles. I mean, he was kind of a pain, he was, but, he was a person. You're all going to hell.",No emotion available,"['#GENERAL#', 'Mr. Heckles', '#OTHER#']",3
s02,e03,c11,u037,Rachel Green,It's really not that big!,No emotion available,['#OTHER#'],1
s02,e03,c11,u038,Chandler Bing,"Takin' that with you, huh?",No emotion available,['Rachel Green'],1
s02,e03,c11,u040,Ross Geller,You comin'?,No emotion available,['Chandler Bing'],1
s02,e03,c11,u041,Chandler Bing,"Yeah, jus' second. Good-bye Mr. Heckles. We'll try to keep it down.",No emotion available,['Mr. Heckles'],1
s02,e03,c11,u042,Alison,"Oh, my major was totally useless. I mean, how often do you look in the classifieds and see ""Philosopher wanted""?",No emotion available,"['#GENERAL#', 'Chandler Bing', '#GENERAL#']",3
s02,e04,c01,u002,Rachel Green,"Mom, would you relax. That was 10 blocks from here and, the, the woman was walking alone at night, I would never do that. Mom, c'mon, stop worrying. This is a safe street, this is a safe building, there's nothing OH MY GOOOD, oh my God, oh I gotta go, I gotta go, I gotta go. OK, that's fine, you just read the paper, I'm gonna get a pot, it's not for you. OK, that's fine, read the Family Circus, enjoy the gentle comedy. Aaahh, oh my God, oh my God, oh my God, oh my God, oh my God, oh my God, oh my God, oh my God, aaaaahh. It's open you guys.",Mad,"['Woman 1', 'Rachel Green']",2
s02,e04,c01,u004,Rachel Green,"Hi, hi can I help you?",Neutral,"['Rachel Green', 'Stranger']",2
s02,e04,c01,u005,Stranger,"Yeah, I'm looking for Phoebe, does she still live here?",Neutral,"['Stranger', 'Phoebe Buffay', 'Phoebe Buffay']",3
s02,e04,c01,u006,Rachel Green,"Uh, no she doesn't but I can, I can get a message to her.",Neutral,"['Phoebe Buffay', 'Rachel Green', 'Rachel Green', 'Phoebe Buffay']",4
s02,e04,c01,u007,Stranger,"Great. Uhh, just tell her her husband stopped by.",Powerful,['Phoebe Buffay'],1
s02,e04,c01,u009,Stranger,"Hey, how, how did you do that?",Scared,['Rachel Green'],1
s02,e04,c02,u002,Joey Tribbiani,"This is unbelievable Phoebs, how can you be married?",No emotion available,"['Phoebe Buffay', 'Phoebe Buffay']",2
s02,e04,c02,u003,Phoebe Buffay,"Well, I mean, I'm not married married, ya know, he's just a friend and he's gay and he's just from Canada and he just needed a green card.",No emotion available,"['Phoebe Buffay', 'Phoebe Buffay', 'Joey Tribbiani', 'Duncan', 'Duncan', 'Duncan', 'Duncan', 'Duncan']",8
s02,e04,c02,u004,Monica Geller,"I can't believe you married Duncan. I mean how could you not tell me? We lived together, we told each other everything.",No emotion available,"['Monica Geller', 'Phoebe Buffay', 'Monica Geller']",3
s02,e04,c02,u005,Phoebe Buffay,"I'm sorry Monica but I knew if I told you, you'd get really, like, judgemental and you would not approve.",No emotion available,"['Phoebe Buffay', 'Monica Geller', 'Phoebe Buffay', 'Phoebe Buffay', 'Monica Geller', 'Monica Geller', 'Monica Geller']",7
s02,e04,c02,u006,Monica Geller,"Of course I wouldn't approve, I mean, you were totally in love with this guy who, hello, was gay. I mean, what the hell were you thinking?",No emotion available,"['Monica Geller', 'Phoebe Buffay']",2
